,HorarioH,Velocidade máxima,Horário,Gênero,Região,Idade
4969,17,100,1070,Male,Inner Regional Australia,51
4971,8,60,510,Female,Outer Regional Australia,51
4972,13,110,825,Male,Very Remote Australia,47
4973,12,110,765,Male,Outer Regional Australia,40
4974,9,60,560,Female,Inner Regional Australia,55
4976,7,110,420,Male,Outer Regional Australia,63
4977,8,50,490,Female,Inner Regional Australia,60
4978,7,60,471,Male,Major Cities of Australia,57
4979,15,40,900,Male,Very Remote Australia,46
4980,15,40,900,Female,Very Remote Australia,45
4981,14,60,850,Female,Inner Regional Australia,65
4983,17,110,1050,Male,Outer Regional Australia,66
4984,12,110,775,Male,Outer Regional Australia,66
4985,12,110,775,Female,Outer Regional Australia,65
4987,17,80,1030,Male,Inner Regional Australia,37
4989,18,100,1125,Male,Outer Regional Australia,42
4990,21,40,1290,Male,Major Cities of Australia,35
4992,18,40,1090,Male,Major Cities of Australia,23
4994,21,80,1275,Male,Major Cities of Australia,67
4995,12,50,759,Female,Major Cities of Australia,59
4996,13,50,830,Female,Major Cities of Australia,93
4997,6,80,375,Female,Very Remote Australia,32
4998,14,50,859,Female,Major Cities of Australia,56
5000,17,50,1040,Male,Major Cities of Australia,66
5001,10,50,610,Male,Major Cities of Australia,74
5002,16,60,995,Male,Major Cities of Australia,79
5003,17,80,1050,Male,Inner Regional Australia,30
5007,17,40,1065,Male,Major Cities of Australia,44
5009,18,40,1090,Female,Major Cities of Australia,58
5012,18,50,1089,Female,Inner Regional Australia,60
5015,12,100,768,Male,Outer Regional Australia,78
5016,17,60,1037,Male,Major Cities of Australia,84
5018,18,100,1100,Male,Major Cities of Australia,89
5019,23,100,1425,Male,Inner Regional Australia,36
5020,3,110,210,Male,Outer Regional Australia,9
5021,3,110,210,Male,Outer Regional Australia,12
5023,1,70,110,Male,Major Cities of Australia,22
5024,21,70,1260,Male,Major Cities of Australia,20
5025,3,50,180,Male,Inner Regional Australia,36
5029,4,60,276,Male,Major Cities of Australia,62
5030,4,60,276,Male,Major Cities of Australia,49
5031,18,100,1095,Male,Inner Regional Australia,62
5032,16,110,965,Male,Inner Regional Australia,91
5033,17,80,1055,Female,Inner Regional Australia,48
5034,17,80,1055,Male,Inner Regional Australia,45
5038,14,60,870,Male,Major Cities of Australia,33
5039,14,100,860,Male,Outer Regional Australia,28
5041,12,60,735,Female,Major Cities of Australia,45
5043,11,60,680,Male,Major Cities of Australia,59
5044,14,100,840,Male,Outer Regional Australia,64
5048,15,80,937,Male,Major Cities of Australia,42
5049,12,60,720,Male,Inner Regional Australia,65
5051,9,80,570,Male,Inner Regional Australia,89
5052,11,80,660,Female,Remote Australia,79
5053,8,50,505,Male,Major Cities of Australia,75
5054,14,90,884,Female,Inner Regional Australia,79
5055,12,70,735,Male,Inner Regional Australia,87
5056,11,80,715,Male,Major Cities of Australia,91
5058,11,60,696,Male,Major Cities of Australia,83
5059,6,110,366,Female,Outer Regional Australia,15
5060,14,100,870,Female,Outer Regional Australia,4
5061,20,100,1230,Male,Outer Regional Australia,26
5062,9,100,590,Female,Inner Regional Australia,18
5063,6,110,366,Female,Outer Regional Australia,17
5064,6,110,366,Male,Outer Regional Australia,19
5065,8,100,525,Male,Inner Regional Australia,21
5066,6,50,400,Male,Major Cities of Australia,21
5067,15,40,920,Male,Major Cities of Australia,22
5068,13,50,787,Male,Major Cities of Australia,19
5069,13,60,837,Female,Inner Regional Australia,30
5071,14,100,849,Female,Inner Regional Australia,26
5072,6,80,390,Male,Outer Regional Australia,32
5074,7,100,425,Male,Inner Regional Australia,45
5075,14,110,851,Male,Inner Regional Australia,46
5077,13,50,800,Male,Major Cities of Australia,49
5079,13,80,795,Male,Outer Regional Australia,40
5080,11,110,660,Male,Remote Australia,44
5082,7,100,450,Female,Outer Regional Australia,62
5083,6,100,360,Male,Outer Regional Australia,63
5084,14,100,840,Male,Outer Regional Australia,58
5085,7,60,420,Male,Major Cities of Australia,51
5086,14,90,890,Male,Inner Regional Australia,40
5087,10,110,615,Male,Major Cities of Australia,49
5088,10,80,605,Male,Major Cities of Australia,40
5089,7,110,450,Male,Outer Regional Australia,53
5091,6,100,372,Male,Outer Regional Australia,48
5093,17,50,1045,Male,Major Cities of Australia,67
5094,10,60,633,Male,Outer Regional Australia,68
5096,18,60,1080,Female,Major Cities of Australia,48
5098,5,100,350,Male,Outer Regional Australia,20
5099,22,50,1340,Female,Inner Regional Australia,36
5101,11,100,688,Male,Outer Regional Australia,2
5102,17,50,1060,Female,Outer Regional Australia,91
5104,17,60,1075,Female,Major Cities of Australia,75
5106,13,50,810,Male,Major Cities of Australia,70
5107,0,80,35,Female,Major Cities of Australia,24
5109,18,50,1110,Male,Major Cities of Australia,86
5110,22,60,1320,Female,Major Cities of Australia,27
5111,19,110,1140,Male,Outer Regional Australia,44
5112,20,60,1220,Female,Outer Regional Australia,55
5113,16,110,965,Female,Inner Regional Australia,81
5114,14,100,870,Female,Inner Regional Australia,49
5116,18,110,1100,Female,Outer Regional Australia,0
5117,22,50,1368,Male,Inner Regional Australia,25
5118,4,110,270,Male,Remote Australia,22
5119,20,70,1219,Female,Inner Regional Australia,22
5120,0,50,1,Male,Inner Regional Australia,17
5121,20,70,1219,Male,Inner Regional Australia,32
5123,5,130,300,Male,Remote Australia,50
5124,18,60,1095,Male,Major Cities of Australia,50
5125,19,100,1170,Male,Inner Regional Australia,54
5126,22,70,1325,Male,Major Cities of Australia,16
5127,21,110,1260,Male,Outer Regional Australia,19
5128,18,50,1130,Female,Major Cities of Australia,21
5129,3,100,180,Male,Inner Regional Australia,25
5130,19,100,1140,Male,Inner Regional Australia,34
5133,18,110,1120,Male,Outer Regional Australia,58
5134,2,80,170,Male,Major Cities of Australia,44
5135,18,60,1114,Male,Major Cities of Australia,40
5137,20,50,1206,Female,Major Cities of Australia,21
5138,16,100,1005,Male,Inner Regional Australia,91
5139,13,80,830,Male,Outer Regional Australia,25
5140,14,80,870,Male,Inner Regional Australia,19
5141,14,80,870,Male,Inner Regional Australia,19
5142,8,110,500,Male,Very Remote Australia,19
5143,15,100,940,Male,Inner Regional Australia,26
5144,16,100,980,Male,Outer Regional Australia,27
5145,14,110,890,Male,Very Remote Australia,36
5146,15,100,940,Female,Inner Regional Australia,44
5147,9,70,596,Male,Inner Regional Australia,46
5149,11,100,660,Male,Outer Regional Australia,69
5150,9,80,560,Male,Outer Regional Australia,44
5151,12,80,720,Male,Outer Regional Australia,66
5152,13,60,815,Female,Major Cities of Australia,85
5153,11,40,660,Male,Major Cities of Australia,77
5154,13,50,825,Male,Major Cities of Australia,77
5155,17,80,1049,Male,Major Cities of Australia,90
5157,16,100,990,Female,Inner Regional Australia,75
5158,16,100,990,Male,Inner Regional Australia,79
5159,12,100,770,Female,Outer Regional Australia,75
5160,13,60,810,Female,Major Cities of Australia,11
5161,13,60,810,Male,Major Cities of Australia,7
5162,11,90,703,Male,Inner Regional Australia,14
5163,14,60,843,Male,Major Cities of Australia,22
5164,17,100,1030,Female,Outer Regional Australia,18
5165,16,100,979,Male,Outer Regional Australia,21
5166,14,60,840,Male,Major Cities of Australia,24
5167,16,110,960,Female,Inner Regional Australia,18
5168,14,100,840,Male,Outer Regional Australia,26
5169,17,100,1020,Male,Outer Regional Australia,38
5170,7,100,450,Male,Inner Regional Australia,33
5171,11,90,703,Female,Inner Regional Australia,39
5172,6,110,364,Male,Inner Regional Australia,31
5173,17,50,1050,Male,Major Cities of Australia,38
5174,14,60,890,Male,Inner Regional Australia,29
5175,10,90,625,Male,Outer Regional Australia,36
5177,15,100,950,Male,Outer Regional Australia,56
5178,12,100,730,Male,Outer Regional Australia,61
5179,10,100,615,Female,Outer Regional Australia,52
5180,13,80,810,Female,Major Cities of Australia,48
5181,10,110,615,Female,Inner Regional Australia,50
5182,6,110,364,Male,Inner Regional Australia,56
5183,8,80,490,Male,Inner Regional Australia,64
5184,7,100,435,Male,Outer Regional Australia,59
5185,8,100,530,Male,Major Cities of Australia,55
5186,13,60,810,Female,Major Cities of Australia,43
5187,7,60,450,Female,Major Cities of Australia,72
5188,13,100,825,Male,Inner Regional Australia,68
5189,8,60,486,Male,Inner Regional Australia,70
5190,15,50,900,Male,Remote Australia,66
5191,14,100,885,Female,Remote Australia,69
5193,6,100,363,Male,Inner Regional Australia,27
5195,21,50,1265,Male,Inner Regional Australia,43
5196,17,60,1050,Male,Major Cities of Australia,85
5197,15,40,938,Female,Major Cities of Australia,5
5198,18,50,1115,Male,Major Cities of Australia,68
5199,11,50,678,Male,Major Cities of Australia,72
5201,12,60,730,Male,Major Cities of Australia,4
5202,17,60,1058,Male,Major Cities of Australia,19
5203,18,70,1095,Male,Major Cities of Australia,89
5204,19,80,1175,Male,Outer Regional Australia,47
5205,21,50,1310,Male,Major Cities of Australia,20
5207,19,80,1170,Male,Inner Regional Australia,51
5208,0,50,4,Male,Inner Regional Australia,18
5209,18,110,1100,Female,Outer Regional Australia,28
5210,21,100,1290,Male,Inner Regional Australia,38
5211,2,80,140,Male,Inner Regional Australia,40
5212,23,110,1415,Male,Inner Regional Australia,73
5213,2,80,164,Male,Inner Regional Australia,19
5215,15,60,925,Female,Outer Regional Australia,82
5216,17,100,1035,Male,Inner Regional Australia,69
5217,6,100,376,Male,Major Cities of Australia,18
5218,3,110,180,Male,Outer Regional Australia,18
5219,1,100,60,Male,Outer Regional Australia,19
5220,4,80,254,Male,Inner Regional Australia,24
5221,22,70,1345,Female,Major Cities of Australia,17
5222,22,70,1345,Male,Major Cities of Australia,18
5224,2,60,120,Male,Inner Regional Australia,22
5226,3,60,230,Male,Major Cities of Australia,35
5227,0,80,25,Female,Inner Regional Australia,35
5228,23,80,1410,Male,Outer Regional Australia,32
5231,18,50,1125,Male,Major Cities of Australia,64
5233,22,40,1320,Male,Major Cities of Australia,23
5235,0,100,30,Male,Outer Regional Australia,39
5236,2,70,150,Male,Major Cities of Australia,34
5237,3,60,208,Male,Major Cities of Australia,27
5238,2,110,120,Male,Remote Australia,34
5239,5,100,320,Male,Inner Regional Australia,32
5240,5,100,320,Male,Inner Regional Australia,39
5241,23,100,1435,Male,Major Cities of Australia,30
5242,20,60,1220,Male,Major Cities of Australia,52
5243,18,100,1120,Male,Very Remote Australia,44
5244,20,100,1210,Male,Inner Regional Australia,46
5245,14,110,883,Female,Inner Regional Australia,25
5246,13,100,795,Female,Outer Regional Australia,27
5248,14,100,840,Male,Outer Regional Australia,51
5249,13,100,800,Male,Remote Australia,47
5250,10,100,630,Female,Inner Regional Australia,50
5251,11,80,695,Male,Outer Regional Australia,65
5252,12,110,760,Male,Outer Regional Australia,85
5254,15,60,915,Female,Major Cities of Australia,98
5255,14,70,840,Male,Inner Regional Australia,91
5256,14,80,887,Male,Major Cities of Australia,28
5257,7,110,465,Male,Inner Regional Australia,7
5258,7,70,433,Male,Major Cities of Australia,22
5259,17,50,1035,Male,Inner Regional Australia,17
5260,7,80,478,Male,Major Cities of Australia,18
5262,16,100,985,Female,Inner Regional Australia,20
5263,0,50,25,Male,Major Cities of Australia,33
5265,8,100,510,Male,Inner Regional Australia,27
5266,17,60,1062,Female,Major Cities of Australia,35
5267,8,110,480,Male,Outer Regional Australia,32
5268,15,100,915,Male,Inner Regional Australia,30
5269,13,60,783,Male,Inner Regional Australia,35
5270,8,100,510,Male,Inner Regional Australia,33
5271,14,50,868,Male,Outer Regional Australia,27
5272,6,100,385,Male,Inner Regional Australia,35
5273,7,100,459,Male,Inner Regional Australia,63
5274,13,60,810,Male,Major Cities of Australia,59
5275,6,100,390,Male,Major Cities of Australia,49
5277,11,80,662,Male,Major Cities of Australia,54
5278,17,50,1040,Female,Major Cities of Australia,50
5279,17,100,1050,Male,Inner Regional Australia,47
5280,16,100,960,Male,Inner Regional Australia,56
5282,14,100,850,Male,Outer Regional Australia,54
5283,11,110,660,Female,Outer Regional Australia,55
5284,17,110,1060,Male,Outer Regional Australia,53
5286,11,100,670,Male,Outer Regional Australia,47
5287,7,100,450,Male,Inner Regional Australia,43
5288,7,110,465,Female,Inner Regional Australia,49
5289,6,100,418,Male,Outer Regional Australia,56
5290,16,100,980,Male,Inner Regional Australia,66
5291,9,70,585,Male,Inner Regional Australia,74
5292,16,110,970,Male,Outer Regional Australia,73
5293,11,100,710,Male,Inner Regional Australia,72
5295,11,50,689,Male,Inner Regional Australia,16
5296,19,50,1179,Male,Outer Regional Australia,7
5298,7,40,470,Male,Major Cities of Australia,52
5299,8,50,485,Female,Inner Regional Australia,3
5300,11,50,660,Male,Major Cities of Australia,81
5301,8,50,494,Male,Major Cities of Australia,13
5302,16,50,960,Male,Inner Regional Australia,3
5303,13,60,810,Female,Major Cities of Australia,50
5305,4,60,240,Male,Outer Regional Australia,16
5306,20,60,1240,Male,Outer Regional Australia,22
5307,20,100,1225,Male,Inner Regional Australia,43
5308,21,80,1260,Male,Inner Regional Australia,19
5309,11,100,690,Male,Outer Regional Australia,85
5310,14,110,880,Male,Inner Regional Australia,79
5312,4,110,265,Male,Inner Regional Australia,21
5313,0,100,45,Male,Outer Regional Australia,20
5317,20,50,1205,Male,Major Cities of Australia,2
5320,20,100,1230,Male,Outer Regional Australia,47
5321,20,100,1240,Male,Inner Regional Australia,55
5322,2,100,146,Male,Outer Regional Australia,15
5323,2,100,146,Male,Outer Regional Australia,15
5324,21,60,1275,Male,Major Cities of Australia,24
5325,23,100,1395,Male,Inner Regional Australia,34
5326,21,60,1270,Male,Major Cities of Australia,34
5327,21,80,1292,Male,Major Cities of Australia,38
5330,18,80,1100,Male,Outer Regional Australia,45
5331,15,110,935,Male,Outer Regional Australia,83
5332,14,100,885,Female,Inner Regional Australia,22
5333,12,60,770,Male,Inner Regional Australia,22
5334,16,110,975,Male,Inner Regional Australia,32
5335,18,50,1095,Male,Major Cities of Australia,25
5337,15,100,915,Male,Outer Regional Australia,43
5339,16,110,1005,Female,Inner Regional Australia,61
5341,11,100,690,Male,Outer Regional Australia,76
5342,9,110,570,Female,Outer Regional Australia,84
5343,12,110,725,Male,Inner Regional Australia,78
5344,10,40,650,Female,Inner Regional Australia,93
5346,7,80,465,Male,Inner Regional Australia,88
5348,16,100,1005,Male,Inner Regional Australia,25
5349,12,60,735,Male,Major Cities of Australia,22
5350,7,100,450,Male,Inner Regional Australia,18
5354,7,100,460,Male,Outer Regional Australia,25
5355,17,100,1026,Female,Inner Regional Australia,36
5356,13,100,830,Male,Outer Regional Australia,36
5357,17,80,1064,Male,Inner Regional Australia,38
5358,9,110,588,Female,Outer Regional Australia,39
5359,15,60,936,Male,Major Cities of Australia,33
5360,14,100,840,Male,Inner Regional Australia,62
5361,7,100,420,Male,Inner Regional Australia,40
5362,8,70,515,Male,Major Cities of Australia,41
5363,15,110,955,Male,Inner Regional Australia,58
5365,14,100,885,Male,Inner Regional Australia,59
5366,17,80,1042,Male,Inner Regional Australia,45
5367,15,80,950,Male,Major Cities of Australia,48
5368,13,50,780,Female,Inner Regional Australia,64
5369,16,100,960,Female,Inner Regional Australia,63
5370,10,100,655,Female,Inner Regional Australia,53
5371,16,110,975,Male,Outer Regional Australia,49
5372,22,50,1364,Male,Major Cities of Australia,40
5375,12,50,770,Male,Major Cities of Australia,80
5376,8,40,506,Female,Major Cities of Australia,31
5377,2,80,120,Male,Outer Regional Australia,15
5378,18,100,1124,Male,Major Cities of Australia,70
5379,21,110,1310,Female,Inner Regional Australia,87
5380,14,50,890,Female,Major Cities of Australia,86
5381,1,70,93,Male,Inner Regional Australia,23
5384,22,100,1345,Male,Inner Regional Australia,18
5385,0,60,35,Male,Major Cities of Australia,19
5386,18,100,1080,Male,Outer Regional Australia,84
5387,21,100,1290,Male,Inner Regional Australia,36
5389,23,100,1435,Male,Inner Regional Australia,62
5391,19,100,1140,Male,Outer Regional Australia,46
5393,1,50,80,Male,Major Cities of Australia,48
5394,18,80,1110,Male,Very Remote Australia,10
5396,5,110,315,Male,Major Cities of Australia,24
5397,21,100,1290,Male,Outer Regional Australia,23
5398,18,100,1130,Male,Inner Regional Australia,24
5399,3,100,230,Male,Inner Regional Australia,18
5400,18,110,1107,Male,Inner Regional Australia,24
5401,21,100,1310,Male,Outer Regional Australia,29
5403,0,110,15,Male,Remote Australia,62
5407,16,60,1007,Male,Major Cities of Australia,75
5408,12,100,778,Female,Outer Regional Australia,19
5410,17,70,1045,Male,Major Cities of Australia,22
5411,16,100,990,Male,Major Cities of Australia,21
5412,17,70,1034,Male,Major Cities of Australia,25
5413,16,100,1010,Female,Inner Regional Australia,38
5415,16,100,1010,Male,Inner Regional Australia,52
